,你咋不上天,你咋ふじょうてん
,세절기를 돌려라,세절기를돌려라
,Good night,ぐっどないと
,中华铄金娘,ちゅう华铄きんむすめ
,"It's Okay, It's Okay",いっとsOkayいっとsOkay
,Crocodile Skin,くろこだいるSkin
,目的论,もくてき论
,frost,frost
,이별,이별
,행복한 유성,행복한유성
,Atrévete,Atrévete
,Adiviname,Adiviname
,Substandard Symphony,SubstandardSymphony
,一样一样,いち样一样
,最美的夏天,もみてきなつたかし
,HIKIZURI,HIKIZURI
,Song for I,SongふぉーI
,Bird Cage,ばーどCage
,Barbed Eye,ばーぶえどEye
,夜舞,よるまい
,COTTON CANDY,COTTONCANDY
,EAT,いーと
,종이비행기,종이비행기
,Symphonic Dreamer,SymphonicDreamer
,유니 콘서트,유니콘서트
,单电子宇宙,单电こうちゅう
,Cry,くらい
,"Title of the song (ex. Japanese, Romaji, or English)",TitleofざsongえくすじゃぱにーずRomajiorいんぐりっしゅ
,ARROW,あろー
,为了你唱下去,为了你唱かさ
,Angel Lazaretto,AngelLazaretto
,When I Fell,WhenIFell
,Last Natsu,らすとNatsu
,VOICES,VOICES
,六重不忠,むえふちゅう
,泠重乞愿,泠重乞愿
,The Abnormality,ざAbnormality
,FRAGILE,ふらじゃいる
,白夜梦,びゃくや梦
,Little Scarlet Bad Girl,りとるすかーれっとBadがーる
,云端,うんたん
,Last Answer,らすとあんさー
,Prologue,ぷろろぐうえ
,Tómur,Tómur
,Epilogue,Epilogue
,Hyperthermia,Hyperthermia
,Memories,めもりーず
,你好哈雷,你好哈雷
,Twinkle Star,とぅいんくるStar
,SAKURA SPARKLING,さくらSPARKLING
,A-MAZ3ing,AMAZあいえぬじー
,埃及方块,えじぷとかた块
,할리퀸,할리퀸
,Endless Sight,えんどれすSight
,Re:fate,りfate
,Liberate,Liberate
,duplicator,duplicator
,Now Hold Me,のうHoldみー
,Lunatic Lab,るなてぃっくLab
,헤어짐 애프터스토리,헤어짐애프터스토리
,"Good Bye, Last Night",GoodばいらすとNight
,행운량 보존의 법칙,행운량보존의법칙
,我偏独坐第一香,がへんどくざだいいちこう
,Are you ready?,Areゆうれでぃ
,illusion girl,illusionがーる
,PUPPET,PUPPET
,' .. title,たいとる
,破晓将至,やぶ晓将いたり
,.away,あうぇい
,The Divinely Authorized Order of the Universe,ざDivinelyおーすらいずどOrderofざゆにばーす
,两人的画像,两人てきがぞう
,啦啦啦,啦啦啦
,可这就是现实,か这就ぜ现实
,化尘旅行,か尘りょこう
,살고있어,살고있어
,no Change,えぬおーChange
,Snowmotion,Snowmotion
,Our Broken Anthem,OurBrokenあんせむ
,figure.,ふぃぎゅあ
,白·棠·彩,しろ棠いろどり
,Miku,みく
,地平线,ちへい线
,You can make it big if you want to,ゆうcanめいくあいてぃーびっぐいふゆうwantとぅ
,Necrophilia,Necrophilia
,oFFENCe,oFFENCe
,Because I'm a Monster,BecauseImaもんすたー
,Re;2,Re
,ReLief,ReLief
,Blood Error,ぶらっどえらー
,世末歌者,よまつうたしゃ
,Melody,めろでぃー
,Anyone Everyone,AnyoneEveryone
,Star of the Show,Starofざしょう
,Iron Maiden,IronMaiden
,"Cosmos, Outrance, Disterrestrial",こすもすOutranceDisterrestrial
,Dancing Alone,DancingAlone
,Forest & Flower,ふぉれすとふらわー
,hot winter,hotwinter
,Lonely Dragon,LonelyDragon
,Love Sensation,らぶせんせーしょん
,Never Forget,ねばーふぉげっと
,做一个默默无闻的普通人是一种怎样的体验,做一个默默无闻的普通人是一种怎样的体验
,Regression,Regression
,Sonavita Memories,Sonavitaめもりーず
,널 좋아하는 7가지 이유,널좋아하는가지이유
,本色,ほんしょく
,单身Disco,单身Disco
,life is 39,らいふいず
,刻印,こくいん
,Turbulentis Flamma,TurbulentisFlamma
,那些我无法原谅的事,だ些我无法げん谅的ごと
,Sakura Desire,さくらDesire
,沧月啸,沧月啸
,玉狐劫,たまきつねこう
,Green Balloon,GreenBalloon
,LEVEL-ZERO,LEVELぜろ
,꼬르륵,꼬르륵
,감정 오셀로,감정오셀로
,Party! Party!,ぱーてぃーぱーてぃー
,<title> |translation = <translation>,たいとるtranslationtranslation
,견출지 어태쳐,견출지어태쳐
,草莓气泡,くさいちご气泡
,날으는 고양이,날으는고양이
,코스모스,코스모스
,갈망,갈망
,樱之狂想曲,樱之きょうそうきょく
,Song for S,SongふぉーS
,Psychokinesis,Psychokinesis
,Love is......?,らぶいず
,POLICE No.13,ぽりすなんばー
,저 하늘에,저하늘에
,Rock'n'Roll Riot,ろっくnRollRiot
,기망,기망
,잔혹동화,잔혹동화
,장미여왕,장미여왕
,날씨 좋다,날씨좋다
,KILL MY VOICE,KILLまいゔぉいす
,그림자 인형극,그림자인형극
,시계,시계
,WINE BERRY,わいんBERRY
,KILL MY EYES,KILLまいあいず
,Whisper My Nothings,WhisperMyNothings
,Kill My Emotion,KillMyえもーしょん
,Answer now,あんさーなう
,SOUNDS+,SOUNDS
,A Glass of Life,AGlassofらいふ
,도시의 아이들,도시의아이들
,보컬로이드 제국 찬양가,보컬로이드제국찬양가
,오늘 하루,오늘하루
,Evergreen,Evergreen
,Airy voice,えありーゔぉいす
,행인2의 해방,행인의해방
,이제 안녕,이제안녕
,하루의 끝에 서서,하루의끝에서서
,고독에서 고독으로,고독에서고독으로
,남의 일,남의일
,VYlE,VYlE
,너를 소리쳐,너를소리쳐
,너의 의지 나의 각오,너의의지나의각오
,in chains,いんちぇいんず
,自攻自受,じおさむじ受
,塞下曲,塞下きょく
,널 만나러,널만나러
,气流,气流
,뫼아리시가,뫼아리시가
,同道殊途,どうどうことと
,OVER RAIN,おーばーれいん
,Re:VERSE,りばーす
,밤 이불,밤이불
,Hiatus,はいえいたす
,마음 마음,마음마음
,백절불굴,백절불굴
,Bequeath,Bequeath
,Day Dream Night,DayどりーむNight
,封刀不为峥嵘,ふうがたなふ为峥嵘
,寿星街小结巴,ことぶきぼしがいしょう结巴
,"벚꽃, 지다",벚꽃지다
,音符成诗,おんぷなる诗
,사신에게 바치는 소원,사신에게바치는소원
,Amygdala's Rag Doll,AmygdalasRagDoll
,Exorcism,Exorcism
,소다 러브,소다러브
,evoLve,evoLve
,승인,승인
,ode to bub beep,odeとぅbubbeep
,BitCrushe,BitCrushe
,final letter,finalれたー
,STATIC SCREENS,STATICSCREENS
,twitter,ついったー
,For my soul,Forまいそうる
,Nirvana,にるゔぁーな
,Evocation,Evocation
,∞ INFINITIA,INFINITIA
,FRAME OUT,FRAMEあうと
,flower of sorrow,ふらわーofそろう
,洛神赋,らくしん赋
,milk,みるく
,OVER DOSE,おーばーDOSE
,Rehab,Rehab
,_childhood,ちゃいるどふっど
,M7,M
,GraveyarD,GraveyarD
,Fighter,ふぁいたー
,"Rinse, Repeat",RinseRepeat
,Mister Cumberdale,MisterCumberdale
,How To Pretend,HowToPretend
,Thousand smiles,Thousandすまいるず
,How Do You Know?,HowどぅーゆうKnow
,His Requiem,HisRequiem
,Paper Boy,ぺーぱーBoy
,The March of the World Eaters,ざまーちofざわーるどEaters
,MONSTROSITY,MONSTROSITY
,旅绘,たび绘
,Roar,ろあ
,渊之心,渊之しん
,HYPERDONTIA,HYPERDONTIA
,Last Rebellion,らすとRebellion
,World End,わーるどEnd
,OUT OF THE BLUE,あうとOFTHEぶるー
,State of Mind,すてーとofMind
,Perpetual Blue,Perpetualぶるー
,Human's Need is Love,ひゅーまんsにーどいずらぶ
,Kill My Justice,KillMyJustice
,AFTERSHOCK,AFTERSHOCK
,Depression,Depression
,Bunnies World Domination,ばにーずわーるどDomination
,Boundary,Boundary
,奇迹贩卖店,き迹贩卖店
,Squall,Squall
,DEADLINE,DEADLINE
,COSMO NOVA,COSMOのゔぁ
,Kung-Fu,KungFu
,magenta,magenta
,要不要长大,ようふよう长大
,OXYGEN DEFICIENCY,おきしげんDEFICIENCY
,Tightrope,Tightrope
,武娘,たけむすめ
,如意书,にょい书
,FADE,FADE
,粉色柠檬,こなしょく柠檬
,TV,てぃーぶい
,华夏之章,华夏のあきら
,Circles,さーくるず
,SaIN,SaIN
,Story of Hope,StoryofHope
,Vocaloid.wav,ぼーかろいどうぇいゔ
,深夜诗人,しんや诗人
,乐园,乐园
,七重痼病,ななえしこりびょう
,"Mama, let me speak !",Mamaletみspeak
,BROADCAST ILLUSION,ぶろーどきゃすといりゅーじょん
,"Gentle Dreams'''"" ",GentleDreams
,夏之歌,なつのうた
,不完整的剧情,ふかんせいてき剧情
,Mimpi Abadi,MimpiAbadi
,Rainy Baby,RainyBaby
,中华纯白娘,ちゅう华纯しろむすめ
,聊播,聊播
,山海默示录,さんかい默示录
,warum,warum
,闹·鬼,闹おに
,春雨,はるさめ
,Stop to the Pain,StopとぅざPain
,Goodbye,Goodbye
,学霸必胜咒语,がく霸必胜咒语
,Dreamy Cyber Girl,DreamyCyberがーる
,alnair,alnair
,VersuS,VersuS
,The Door and the Beyond,ざDoorあんどざびよんど
,Mr.Melacholy,MrMelacholy
,光辉女神的女儿们,ひかり辉めがみてきおんな儿们
,吸血鬼禁断双生夜,きゅうけつききんだんそうせいよる
,Spiral,すぱいらる
,Alice in Dreamland,ありすいんどりーむらんど
,长夏,长夏
,Babel,Babel
,DAYBREAK,でいぶれいく
,Inside Darkness,Insideだーくねす
,Unlucky Pierrot,Unluckyぴえろ
,starrysky prayer,starryskyprayer
,泼墨漓江,泼墨漓江
,Delight,Delight
,color,からー
,Two of a Kind,TwoofあーるKind
,追光使者,ついひかりししゃ
,雪之花,ゆきのぶはな
,万神纪,まんかみ纪
,镜花水月,镜花すいげつ
,In Your Breath,InYourぶれす
,阳山绝,阳山绝
,"어제, 오늘, 내일",어제오늘내일
,ochtendgloren,ochtendgloren
,冬夜,とうや
,Installation,Installation
,Gralha Azul,Gralhaあずーる
,Sky Blue,すかいぶるー
,Sile Nim Rep'yarse,SileNimRepyarse
,A World To Escape,AわーるどToえすけーぷ
,GRAVITY,ぐらびてぃ
,작별 카운트다운,작별카운트다운
,我们来玩成语接龙吧!,が们来玩成语接龙吧
,Execution Girl ! ! !,Executionがーる
,END OF MELANCHOLIA,えんどOFMELANCHOLIA
,moons ☽,むーんず
,Sentinels,せんちねるず
,Elixir,えりくさー
,월화연휘가,월화연휘가
,MIND DIVISION,MINDDIVISION
,Feel The Rain,ふぃーるざれいん
,UNI UNI ★ Fantastic Morning,ゆにゆにふぁんたすてぃっくMorning
,1⁄2如梦,如梦
,Masks,Masks
,Second Nature,SecondNature
,mold.,もるど
,오리 네 마리,오리네마리
,용기 내서 프러포즈,용기내서프러포즈
,가식의 꿈,가식의꿈
,Splatter Party,Splatterぱーてぃー
,건널목 가오리,건널목가오리
,RiKka,RiKka
,See You,Seeゆう
,기억 속에,기억속에
,Mind Scientist,MindScientist
,Blissful Devastation,BlissfulDevastation
,The Last Supper,ざらすとSupper
,类人猫,类人ねこ
,첫 눈이 온다면,첫눈이온다면
,CHAOS CORD,かおすCORD
,길,길
,Alice in the Rain,ありすいんざれいん
,零重祈愿,れいじゅういのすなお
,八重回归,やえかい归
,最后夏夜,さいきさきかよ
,ORIGIN,ORIGIN
,First Love's Cradle,ふぁーすとろーぼるとえすくれいどる
,moon rain,むーんれいん
,0-LESS-,LESS
,it's dark!,いっとsdark
,Away from You,Awayfromゆう
,Forever Forest ~영원의 숲~,ふぉーえばーふぉれすと영원의숲
,Frostbite,Frostbite
,妄想PARANOIA,もうそうPARANOIA
,Darkness,だーくねす
,TOY BOX,といぼっくす
,Back in my Hands,BackいんまいHands
,Jarring,Jarring
,喜欢你的心情,き欢你てきしんじょう
,Solar Storm,SolarStorm
,Mirror,みらー
,Don't be Stranger,DontbeStranger
,PERVERSITY,PERVERSITY
,Imperfect Rook,ImperfectRook
,九重现实,きゅうじゅう现实
,恋爱算个DIO!,こい爱算个でぃお
,Fight for Pride,FightふぉーPride
,面具少女,めんぐしょうじょ
,守护之翼,まもり护之つばさ
,CONNECTED,こねくといーでぃー
,梦境与魔女,梦境あずかまじょ
,레인보우 초콜릿 케이크,레인보우초콜릿케이크
,일기장,일기장
,Ember of Phoenix,Emberofふぇにっくす
,북극을 깨우다,북극을깨우다
,SECONDED WORLD,SECONDEDわーるど
,达拉崩吧,达拉くずれ吧
,기나긴 꿈,기나긴꿈
,Clione,Clione
,white 3 rooms mix,ほわいとroomsmix
,Caramel Sugar,Caramelしゅがー
,accidentally,あくしでんとありー
,Nakakapagpabagabag,Nakakapagpabagabag
,Moon,むーん
,dreamin',dreamin
,Chilledren,Chilledren
,염색의 바다,염색의바다
,Weak Justice,WeakJustice
,I wish,あいうぃっしゅ
,ZOMBIE,ZOMBIE
,Our First Step,Ourふぁーすとすてっぷ
,작은티나,작은티나
,JOKER,じょーかー
,Show Time,しょーたいむ
,When It Rains,WhenいっとRains
,The Distortionist,ざでぃすとーしょんいすと
,迷局,めいきょく
,"안녕""안경",안녕안경
,The Day I Die,ざDayIDie
,Burn Me Down,ばーんみーDown
,Venom,べぇのむ
,Rhododendron,Rhododendron
,기계영혼,기계영혼
,剑雪清寒,剑雪きよしかん
,그레모리 연구실에 어서오세요,그레모리연구실에어서오세요
,Unbalance,Unbalance
,The Improvisatore,ざImprovisatore
,塞壬波点,塞壬なみてん
,from Twilight to Dawn,fromTwilightとぅどーん
,악몽,악몽
,星宿计时,せいしゅく计时
,Shooting Star,ShootingStar
,나를 위해,나를위해
,Thank you,Thankゆう
,마음의 주인,마음의주인
,Skywatcher,Skywatcher
,Today is Rain,とぅでいいずれいん
,酆都冥司记,酆都めいつかさ记
,X,えっくす
,Vanilla,ゔぁにら
,Draft,Draft
,Blue Diamond,ぶるーだいあもんど
,벗꽃이 피는 날,벗꽃이피는날
,노란색 꽃의 청춘,노란색꽃의청춘
,Shutter Chance!!,Shutterちゃんす
,어디에 있나요,어디에있나요
,Guardian Blue,Guardianぶるー
,One and Only,わんあんどおんりー
,Poker Face,Pokerふぇいす
,유쾌한 우주인의 인류멸망,유쾌한우주인의인류멸망
,벚꽃비,벚꽃비
,上下上下,じょうげじょうげ
,Red Reflection,RedReflection
,My Partner,MyPartner
,Color Chronicle,からーくろにくる
,그 별과 나와 그의 서츄레이션~Bye bye,그별과나와그의서츄레이션ばいばい
,나의 계절,나의계절
,virgin butterfly,virginばたふらい
,mist-missing love-,みすとみっしんぐいこーるらぶ
,INFINITE POSSIBILITY,いんふぃにっとぽっしびりてぃ
,间隙,间隙
,발랄한 악담,발랄한악담
,빗속에서,빗속에서
,왕냥Days,왕냥でいず
,천사링의 악마,천사링의악마
,一千绫一夜,いちせん绫いちや
,푸른 하늘을 향해,푸른하늘을향해
,last frontier,らすとfrontier
,沒人可鏈,沒人か鏈
,唱给雅音宮羽II,とのお给まさねみゃうII
,Father,Father
,나도 몰라,나도몰라
,NVD,NVD
,大医精诚,だいいせい诚
,蝴蝶旅客,こちょうりょかく
,浮生酒馆,うききざけ馆
,月狐物语,つききつねぶつ语
,몽환의 댄스,몽환의댄스
,生死一舞的爱语,せいしいちまいてき爱语
,STIGMΛ,えすてぃあいじむらむだ
,为战而生,为战而生
,超远距连接,ちょう远距连接
,지구 멸망 했으면,지구멸망했으면
,双钰·南北,そう钰なんぼく
,Happy Days,はっぴーでいず
,单翼飞翔,单翼飞翔
,夜开荼蘼,よる开荼蘼
,Luxurious times,Luxurioustimes
,Lupin,るぴん
,1/4th,ふぉーす
,D!scolor,Dscolor
,Kaleido Scope,Kaleidoすこーぷ
,噗呦噗呦,噗呦噗呦
,What is right?,Whatあいえすright
,六月的明天,ろくがつてきめいてん
,물망초,물망초
,all I need is u,allIにーどいずu
,四·国殇,よんくに殇
,DEVOTION,でぃぼーしょん
,tomorrow's voices,tomorrowsvoices
,oracion,oracion
,mermaid,mermaid
,魔女日志,まじょびこころざし
,Dogma,どぐま
,虚拟少年,うろ拟しょうねん
,Ace,えーす
,Time to Escape,たいむとぅえすけーぷ
,꽃 뿌리,꽃뿌리
,夏末恋爱,なつまつこい爱
,迂回步,うかい步
,Initialization,Initialization
,파도의밤,파도의밤
,Magical Night,まじっくあるNight
,车,车
,伫立于城市上空的虚妄少年,伫立ゆじょうしじょうくうてききょもうしょうねん
,空音诀,そらね诀
,Frozen Aquarium,FrozenAquarium
,NOVOCAINE,NOVOCAINE
,Obsession,Obsession
,확성기소녀,확성기소녀
,minus in the sun,まいなすいんざさん
,空气型创作者,そら气型创作しゃ
,Patches,Patches
,Poltergeist,Poltergeist
,Dancing Queen,DancingQueen
,初,はつ
,星存,ほしそん
,少年城,しょうねんじょう
,Waiting in Earth,Waitingいんあーす
,未来的我,みらいてきが
,纯白翼之梦,纯白つばさの梦
,Die Schwarze Rose - Ein Märchen von Dornen und Ranken,DieSchwarzeろーずあいんMärchenvonDornenあんどRanken
,异物簿 守墓人,异物ぼもりはかじん
,法灭尽,ほう灭尽
,Like a Burning Engine,LikeaBurningえんじん
,Siren's Lament,さいれんsLament
,孤刀临崖,こがたな临崖
,深海灯塔,しんかいとうとう
,LOVELESS×××,らぶれすかけるかけるかける
,Snowglobe City,SnowglobeCity
,Rainfall,Rainfall
,Loveless Last Dance,らぶれすらすとだんす
,and taboo...,あんどたぶー
,钗头凤,钗头凤
,Of Water and Blood,Ofうぉーたーあんどぶらっど
,The Dilemma,ざDilemma
,抄袭Paranoia,しょう袭Paranoia
,徒劳的爱之美少女,と劳的爱之びしょうじょ
,"你好,再见",你好さい见
,Political不正确,Politicalふせい确
,master of the heavenly yard,masterofざheavenlyyard
,破碎水晶鞋,やぶ碎すいしょう鞋
,깨어나는 새벽,깨어나는새벽
,蒸发都市,むし发とし
,孙夫人,孙夫じん
,Initial Song,InitialSong
,Acedia,えーすだいあ
,巫女,みこ
,初嵐,はつあらし
,Poenitentia,Poenitentia
,书生,书生
,Breeze,ぶりーず
,Identity,あいでんてぃてぃー
,Are You There,AreゆうThere
,你好,你好
,时光船,时光せん
,Again,あげいん
,MiKUSABBATH,MiKUSABBATH
,Parasitemare,Parasitemare
,大唐旧梦,だいとうきゅう梦
,Luminitum,Luminitum
,good night,ぐっどないと
,无畏歌,无畏か
,Conflicted,こんふりくとえど
,Clara Clara★Fever Roaring Super Night,ClaraClaraふぃーばーRoaringSuperNight
,烟圈,けむり圈
,Bruno Bruno ★ Go! Go! ☆ In the Burning Night,BrunoBrunoごーごーInざBurningNight
,ice cream chaos,あいすくりーむかおす
,Kill My Time,KillMyたいむ
,SunSet Skies,SunSetSkies
,花与梦,かよ梦
,Love with Music,らぶうぃずみゅーじっく
,Sound of My Heart,SoundofMyはーと
,짝사랑의 말,짝사랑의말
,빨간구두,빨간구두
,Immortal Jellyfish,Immortalじぇりいふぃっしゅ
,布娃娃Cryptolalia,ぬの娃娃Cryptolalia
,I Am LUMi,IAmLUMi
,Alae Spei,AlaeSpei
,界线,さかい线
,失乐园,しつ乐园
,Unhappy Birthday,Unhappyばーすでい
,亡灵旅行,な灵りょこう
,MY FRIENDS,まいふれんず
,Mudai,Mudai
,Interspace Love Message,いんたーすぺーすらぶめっせーじ
,永不休止的歌,えいふきゅうしてきうた
,mysterium tremendum et fascinans,みすてりうむtremendumいーてぃーfascinans
,eco,えこ
,Selenophobia,Selenophobia
,Anti Hero Home Coming Climax,AntiひーろーほーむComingくらいまっくす
,乒乓-我們的語言,乒乓が們的ごげん
,"Hi,我就在这里",Hiがつくざい这里
,歪歪?,いびついびつ
,SKY↑HIGH,すかいHIGH
,"""The Experiment""",ざExperiment
,Light of Life,らいとofらいふ
,蓝血贵族,蓝血贵族
,Only One,おんりーわん
,Deserted,Deserted
,Appetite of a People-Pleaser,AppetiteofあーるぴーぷるPleaser
,可你从未,か你从ひつじ
,슬픈 비,슬픈비
,Mary -Figment of the World,まりーFigmentofざわーるど
,The best sunshine,ざべすとsunshine
,与你相遇奇迹,あずか你相ぐうき迹
,mkmk,mkmk
,MONSTER,もんすたー
,欧菲香,おう菲香
,봄이 지나,봄이지나
,자각,자각
,UNI,ゆに
,"RISE""",らいず
,CUPID.EXE,CUPIDEXE
,GRADUATION,GRADUATION
,Start Up,すたーとUp
,moonflowers,moonflowers
,王子反击战,おうじはん击战
,Some Day,SomeDay
,迷失乐园,めいしつ乐园
,Heart,はーと
,RENTICA,れんてぃか
,黑,黑
,未来的低音,みらいてきていおん
,하늘을 날아,하늘을날아
,Busy Signal,Busyしぐなる
,로열가드 ,로열가드
,荆轲,荆轲
,放学后的文学部,ほうがくきさきてきぶんがくぶ
,Plot 0,Plot
,Disappear,Disappear
,极欲妖道,极欲妖道
,Star Crossed,StarCrossed
,Comet,こめっと
,Reborn,Reborn
,大荒碑,おおあらいしぶみ
,lost in blueciel,ろすといんぶるーしえる
,i-LUMi-NATiON,iLUMiNATiON
,Empty dream,えんぷてぃどりーむ
,Absence,Absence
,'The Moment Before the End,ざもーめんとBeforeざEnd
,다 함께!,다함께
,무색투명,무색투명
,Spring Fades,すぷりんぐFades
,Let's Be Honest,れっつびーHonest
,그댈 위한 힐링캠프,그댈위한힐링캠프
,自言自语,じげんじ语
,曼陀罗的冬天,まんえい陀罗てきふゆてん
,Cat's Story,CatsStory
,Run,Run
,For The Better,ForざBetter
,Saudade,Saudade
,Signal,しぐなる
,镜光,镜光
,a world sideways,aわーるどsideways
,네 곁에 있으면 안 될까,네곁에있으면안될까
,I'm not a monster,Imnotあーるmonster
,页角情书,页角じょう书
,Free,Free
,Realise,Realise
,Looking For You,るっくあいえぬじーあなたのために
,밀크송,밀크송
,"I love you, Forever",Iらぶゆーふぉーえばー
,Just 전역,じゃすと전역
,Twilight,Twilight
,Lilyzm Gold,Lilyzmごーるど
,吃土少女,どもどしょうじょ
,夏日午后的绿茶,なつひごごてき绿茶
,Sleeping Beauty,すりーぴんぐびゅーてぃー
,아-아-아- 빙글빙글,아아아빙글빙글
,saturn mellow,saturnmellow
,Breathe,ぶりーず
,上言长相思,うえげん长そうし
,树海迷踪,树海めい踪
,A Regretful Affair,ARegretfulAffair
,相遇之地,あいぐうのち
,Insecurity,Insecurity
,The Weight,ざWeight
,Rain Drop,れいんDrop
,Breathing,ぶれすあいえぬじー
,Bersamaku Slamanya (Type B),BersamakuSlamanyaTypeB
,for Regulus,ふぉーRegulus
,Foresight,ふぉーさいと
,Ganbarujoy,Ganbarujoy
,days,でいず
,YOZORA,YOZORA
,Reset,Reset
,Border,ぼーだー
,pertinacia,pertinacia
,모니터맨,모니터맨
,Black Rose Waltz,ぶらっくろーずWaltz
,Flames,Flames
,별사탕 크로니클,별사탕크로니클
,한 걸음 두 걸음,한걸음두걸음
,风暴制造者,风暴せいみやつこしゃ
,Fr@cture,ふらくちゃー
,谈不成恋爱的我决定回家去种田,谈不なこ爱的が决定かいかさ种田
,fantasy Night-STARMINE-,ふぁんたじーNightSTARMINE
,memories,memories
,manga,まんが
,triple point,tripleぽいんと
,The Sky,ざすかい
,refrain'14,りふれいん
,燃梦,もゆる梦
,U&I,ゆーあんどあい
,Wrist Cut,WristCut
,Лайка,Лайка
,Happiness,はぴねす
,大小姐和大少爷的反派生涯,だしゃおじぇーかずひろしょう爷的はんはしょうがい
,Blind,Blind
,Curse of the Extinction,Curseofじいーえっくすtinction
,Love flies away,らぶfliesあうぇい
,Vindemiatrix,Vindemiatrix
,Voice,ゔぉいす
,少女的玩具,しょうじょてきおもちゃ
,Moonlight Nebula,むーんらいとねびゅら
,You and I'll Fly Away,ゆうあんどあいるふらいAway
,KissU,KissU
,Don't Look Down,DontるっくDown
,自我安慰,じがやす慰
,月满西江,つき满西こう
,Candle Queen,きゃんどるQueen
,大小姐的逃亡生涯,だしゃおじぇーてきとうぼうしょうがい
,하늘의 해파리,하늘의해파리
,UNI BIRTH,ゆにばーす
,下辈子我要嫁给你啦,しも辈子がようよめ给你啦
,Energy charge!,Energycharge
,恋のいろは,こいのいろは
,Los Nuevos Vampiros,LosNuevosVampiros
,Courtship,Courtship
,가라앉아 살아가는 그대에게,가라앉아살아가는그대에게
,괴물을 만났어,괴물을만났어
,爱·热力,爱热力
,B.B.F.,Bびーえふ
,少女心语,しょうじょしん语
,初梦,はつ梦
,有一封信,ゆういちふうしん
,quiet room,くわいえっとるーむ
,Faces,ふぇいせず
,撒旦的暗号,撒旦てきあんごう
,夏日已所剩无几,なつひ已所剩无おしまづき
,개강이다,개강이다
,草蛇惊一,くさへび惊一
,十二镇魂歌,じゅうに镇魂か
,Key To Next,きーToNext
,Shining Star,しゃいにんぐすたー
,時扣,とき扣
,风不定,风ふてい
,꽃의 꿈을 꿀 테니,꽃의꿈을꿀테니
,寰宇有缘,寰宇ゆう缘
,나는 내가 매일매일 죽기를 원해,나는내가매일매일죽기를원해
,海市蜃楼,かいししんろう
,Summer Sky Sensation,さまーすかいせんせーしょん
,凉雨,りょうう
,天气娘魔法幻想曲,てん气娘まほうげんそうきょく
,Real Cartesianism,れあるCartesianism
,너의 생각,너의생각
,독으로부터,독으로부터
,딸기우유니,딸기우유니
,당신이 떠난 길,당신이떠난길
,두 대의 피아노 사이에서,두대의피아노사이에서
,Piece of Art,ぴーすofArt
,为人君者,为人くんしゃ
,Singularity,Singularity
,따...딱히 너가 좋아서 이러는 건 아니거든!,따딱히너가좋아서이러는건아니거든
,Cybernetic,Cybernetic
,Welcome to the Mirror Sound's Kingdom,WelcomeとぅざみらーSoundsKingdom
,异物薄 镜中少女,异物うす镜中しょうじょ
,当然是选择原谅她啊,とうぜんぜ选择げん谅她啊
,ENDLESS DREAM,えんどれすどりーむ
,曼陀罗的夏天,まんえい陀罗てきなつたかし
,圣诞夜呓语,圣诞よる呓语
,Sister's ∞ mercY,しすたーsmercY
,无言杀戮,无言杀戮
,天行健,てんこうけん
,世界没有重力时,せかいぼつゆうじゅうりょく时
,Flythrough,Flythrough
,Blithe,Blithe
,祈望录,いのもち录
,Wings of the Ocean,ういんぐすofざOcean
,Makes You A Fighter,MakesゆうAふぁいたー
,BURNING,BURNING
,石阶,いし阶
,Heart to Heart,はーととぅーはーと
,漂亮面对,漂亮めん对
,Wraith,Wraith
,妄想Reality,もうそうりありてぃ
,Heart Writing,はーとWriting
,一米阳光,いちめーとる阳光
,每颗流星都见证,每颗りゅうせいと见证
,老年吸血鬼,ろうねんきゅうけつき
,寄明月,やどりきめいげつ
,DAYBREAK FRONTLINE,でいぶれいくFRONTLINE
,That Rainy Day,ThatRainyDay
,We gotta run,Wegottarun
,Invisible Being,Invisibleびーいんぐ
,神圣之名,かみ圣之めい
,Silence,さいれんす
,Shutter,Shutter
,"""TФЯMЗИT""",TФЯめがЗИT
,SYMPHONIC DIVE,SYMPHONICだいぶ
,蔚蓝色星海,蔚蓝しょくせいかい
,张家屯儿的故事,张家たむろ儿的こじ
,RED STAR,れっどすたー
,青春可乐,あおはるか乐
,冷光,ひやこう
,Day By Day,DayByDay
,海风以南,うみ风いなん
,Dream,どりーむ
,Manager Dilemma,ManagerDilemma
,共谋江山,きょう谋えやま
,最远的最近,さい远的さいきん
,SUPER DAYS,すーぱーでいず
,雨,あめ
,Suffocate,Suffocate
,Mind Controlling Mushroom,MindControllingMushroom
,失踪伴侣,しっそうとも侣
,Synthetic Girl,Syntheticがーる
,Stuck,Stuck
,炼金少女日志,炼金しょうじょびこころざし
,Steppër,Steppër
,百花杀,ひゃっか杀
,Le rouge est amour,Leるーじゅいーえすてぃあむーる
,秘境茶会,ひきょうちゃかい
,无端绪,无端绪
,涟漪,涟漪
,So What,SoWhat
,"冬已去,春未来",ふゆ已去はるみらい
,More Than You Were,もあThanゆうWere
,COLORFUL FUTURE,からふるFUTURE
,GET OUT BOY,げっとあうとBOY
,立春,りっしゅん
,ARIA,ありあ
,Quietus,Quietus
,抄袭thief,しょう袭thief
,Glow in the Dark,GlowいんざDark
,Can't Make A Song!!,CantMakeASong
,"""Time Bomb!""",たいむBomb
